age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
78,188795,4.9,1,4.3,2,7,37,3,85819,51371,1,8,5,5,5,2,1,5,8,8,7,Other,Tier 2,Store
35,50572,4.4,10,1.0,7,9,34,0,13899,106380,4,0,3,9,7,3,3,5,7,2,8,Male,Tier 3,Store
44,32610,7.2,10,3.7,8,6,28,13,130243,110497,6,3,5,9,2,8,4,8,5,9,4,Male,Tier 3,Store
60,49052,6.3,3,5.1,2,6,49,13,83955,30070,10,1,7,9,7,9,1,8,8,4,9,Other,Tier 3,Store
76,113993,5.9,11,1.5,8,9,13,14,35609,133479,6,1,1,4,3,3,3,6,6,4,10,Female,Tier 2,Store
49,102063,6.2,11,1.9,7,2,37,4,100456,112489,8,8,4,2,5,3,6,2,4,2,7,Male,Tier 2,Store
50,183622,4.3,6,1.5,3,4,33,14,73891,113594,2,4,7,9,10,4,10,10,2,5,2,Other,Tier 2,Store
45,200105,9.5,14,4.1,7,8,24,19,16566,71950,4,7,5,4,7,10,4,6,2,4,1,Female,Tier 3,Store
59,175083,6.3,9,2.7,1,5,41,11,112393,50143,2,4,4,4,4,5,6,4,4,8,2,Female,Tier 3,Store
58,248883,6.3,1,0.6,2,9,27,14,32215,139567,1,4,4,8,1,4,4,3,4,9,7,Other,Tier 2,Store
72,180836,5.8,12,1.1,5,3,29,1,113073,109633,2,6,3,6,4,10,9,4,5,7,3,Male,Tier 2,Store
53,112540,2.8,6,3.4,9,6,38,15,148042,67138,8,0,3,8,7,7,3,9,10,10,1,Female,Tier 1,Store
77,68533,4.7,2,1.5,1,6,36,6,138740,61389,10,6,5,4,7,4,10,9,4,3,9,Other,Tier 2,Store
23,170136,3.6,9,0.2,5,3,46,0,108233,28319,8,3,4,3,2,9,4,9,10,7,3,Female,Tier 3,Store
79,138989,3.4,13,3.2,6,6,41,18,95922,97640,8,5,1,5,4,1,5,1,5,2,8,Male,Tier 2,Store
33,195653,2.9,2,3.0,3,1,1,6,81347,82277,2,1,6,3,2,6,2,9,10,8,3,Female,Tier 1,Store
51,135388,4.7,12,1.5,5,5,20,9,6763,91272,1,1,3,10,6,7,6,1,2,8,9,Female,Tier 3,Store
40,43702,6.0,3,2.0,2,2,33,17,103709,48940,2,7,2,6,10,7,9,2,7,9,3,Male,Tier 2,Store
67,231773,3.2,12,2.1,8,8,18,7,91830,122267,8,8,1,1,7,7,9,7,4,4,9,Female,Tier 3,Store
59,138482,7.4,2,2.2,3,7,39,5,16048,130848,5,7,1,8,2,2,9,3,7,8,1,Male,Tier 3,Store
41,23631,6.6,11,4.3,5,7,37,0,57690,48842,5,9,5,3,3,3,8,5,5,4,4,Male,Tier 3,Store
73,102388,5.5,4,3.5,1,10,30,12,4979,122754,7,4,7,6,8,6,6,1,6,9,2,Male,Tier 1,Store
66,139798,10.3,4,3.3,5,4,25,7,47152,63120,1,0,6,9,10,9,1,6,3,7,9,Male,Tier 1,Store
30,85043,5.5,10,2.4,1,2,11,3,44055,71256,1,2,2,7,4,9,7,7,9,4,5,Male,Tier 3,Store
73,212135,7.6,1,1.5,9,3,29,4,117082,115350,8,1,2,4,6,2,7,7,7,8,9,Other,Tier 1,Store
35,175053,6.4,8,4.4,2,10,25,14,25644,50956,10,3,6,2,10,8,8,9,3,9,9,Female,Tier 1,Store
71,50764,8.9,5,2.5,6,4,47,4,147419,65320,6,8,2,4,7,1,6,2,9,8,2,Other,Tier 3,Store
30,247843,8.2,12,1.3,9,3,30,10,96477,78762,3,8,3,10,7,1,4,2,9,3,8,Female,Tier 1,Store
66,196585,5.4,8,6.0,3,3,47,9,129926,11426,3,8,2,5,10,7,7,5,9,7,8,Other,Tier 3,Online
54,144014,5.5,13,2.8,6,1,14,8,29573,127607,4,8,1,7,1,8,3,6,5,8,8,Male,Tier 2,Store
60,128076,3.3,6,1.0,1,1,9,7,74739,19305,3,2,6,7,10,7,1,7,6,7,6,Male,Tier 2,Store
56,114007,6.2,14,3.6,7,8,35,1,102525,90391,6,2,5,5,9,9,3,5,1,10,1,Male,Tier 1,Store
78,212270,7.3,2,3.8,2,8,39,15,6634,117109,4,6,3,8,2,6,1,2,1,4,5,Male,Tier 3,Store
59,39940,5.9,7,2.0,5,1,25,2,79233,128748,6,7,4,3,3,4,10,10,1,10,6,Male,Tier 1,Store
34,122418,8.8,10,1.3,5,4,8,17,40672,26627,2,5,7,9,8,1,3,4,8,7,7,Female,Tier 2,Store
32,86792,6.3,9,2.2,1,2,16,17,121791,45377,3,1,2,1,4,3,10,6,7,1,2,Female,Tier 3,Store
35,174504,8.5,7,3.4,7,1,5,9,39804,69894,8,9,3,2,6,1,6,3,2,3,9,Other,Tier 1,Store
40,23367,5.7,11,3.5,4,2,21,17,148448,113192,4,9,5,10,9,10,1,2,6,1,6,Other,Tier 3,Store
71,126764,3.7,5,1.7,4,1,15,2,140043,113002,5,4,4,9,9,1,1,6,10,10,8,Female,Tier 3,Store
68,249673,4.8,4,4.3,7,5,21,19,12003,58488,9,7,7,1,6,6,4,8,3,7,2,Other,Tier 3,Store
47,171583,5.9,11,0.5,10,10,38,0,144161,36649,8,6,1,10,4,4,7,4,5,2,5,Other,Tier 2,Online
75,23573,4.5,14,1.7,1,6,3,9,46861,125985,4,6,2,3,3,5,7,10,5,2,9,Male,Tier 3,Store
51,30582,2.7,8,2.3,6,8,3,7,58075,84248,4,6,2,2,5,10,8,9,6,1,5,Other,Tier 1,Store
75,151450,2.0,6,2.1,1,10,8,7,144248,43436,4,6,5,7,4,7,4,7,9,2,5,Other,Tier 3,Store
21,80296,8.0,13,1.8,6,8,13,19,144639,8194,10,3,3,8,5,7,5,1,3,3,5,Female,Tier 1,Online
20,159572,6.8,5,4.1,10,4,41,16,107724,48599,9,2,7,1,10,7,6,8,4,6,6,Female,Tier 2,Store
24,80841,6.6,7,2.3,2,3,25,14,81281,148429,3,2,6,5,9,2,8,2,3,3,1,Other,Tier 3,Store
73,36881,6.3,11,3.0,10,5,2,10,107794,34151,9,9,7,6,3,6,10,8,1,10,6,Male,Tier 3,Store
35,85233,4.9,3,2.9,1,8,31,15,92898,61483,8,6,3,7,3,4,10,9,7,10,9,Female,Tier 3,Store
59,197614,7.6,9,3.0,8,5,10,15,132462,31588,4,0,7,10,1,10,3,6,5,5,10,Female,Tier 1,Store
24,80285,2.5,4,2.3,7,10,2,0,59830,121084,8,1,4,2,4,6,6,10,10,1,8,Female,Tier 2,Store
57,74547,1.8,12,0.2,2,7,12,19,37496,26985,3,8,2,3,4,10,7,7,9,6,6,Other,Tier 2,Store
23,208223,5.6,4,3.7,2,4,43,0,116820,15504,4,2,5,9,9,10,2,1,5,3,9,Female,Tier 1,Online
39,153294,6.3,8,2.4,5,2,12,13,17051,135891,8,8,3,7,6,1,8,2,5,6,8,Male,Tier 3,Store
75,22933,4.2,6,1.9,4,9,23,13,129535,8886,10,3,2,2,8,1,1,8,7,1,4,Male,Tier 2,Hybrid
18,98385,2.8,14,1.9,4,10,19,3,40164,89868,7,6,6,6,6,2,7,9,3,9,6,Other,Tier 3,Store
21,235844,7.2,11,2.9,9,2,9,7,31492,147026,4,3,3,2,10,10,6,10,8,4,6,Other,Tier 3,Store
63,113706,5.2,1,1.8,1,2,22,15,67230,136674,1,2,7,7,3,7,6,3,6,2,5,Other,Tier 3,Store
66,224509,7.4,2,2.2,10,8,41,7,7734,44232,10,3,6,1,2,5,8,4,10,10,2,Female,Tier 2,Store
69,153012,8.6,9,3.4,9,10,32,14,149726,140450,6,3,1,9,1,4,7,3,2,5,9,Male,Tier 1,Store
67,99590,2.8,6,2.8,3,6,34,17,142270,25572,1,5,6,8,4,10,4,1,5,4,8,Other,Tier 2,Store
60,121399,6.4,7,1.4,8,5,13,12,89729,125536,8,2,1,4,4,9,7,10,6,4,4,Female,Tier 3,Store
46,74145,6.5,11,3.2,5,3,15,9,122168,130607,4,7,2,10,7,2,5,2,6,7,2,Other,Tier 3,Store
38,189682,7.5,9,2.1,10,7,29,5,100608,134141,10,0,2,9,10,1,2,2,3,5,4,Male,Tier 3,Store
43,72520,4.9,3,3.6,3,8,18,18,126728,42133,7,6,2,9,7,7,2,4,3,9,7,Other,Tier 1,Store
31,19544,6.1,5,2.0,9,9,32,0,149197,91600,7,8,6,10,8,8,6,3,2,2,5,Other,Tier 3,Store
26,236926,7.5,5,2.7,9,2,40,1,77593,54044,10,6,4,1,4,2,8,4,6,6,7,Male,Tier 2,Store
76,69812,6.9,10,3.3,8,8,1,6,145256,135680,4,7,6,2,8,2,1,3,5,5,8,Male,Tier 3,Store
64,217682,9.1,14,1.4,3,5,49,11,103467,2799,1,6,5,3,7,2,3,6,9,4,9,Male,Tier 3,Online
29,197572,4.3,7,3.4,3,1,37,7,101945,99923,5,0,4,8,1,9,5,6,5,5,7,Female,Tier 1,Store
59,185690,6.4,13,4.7,10,10,48,12,89170,57229,9,3,7,2,3,5,2,9,6,4,7,Male,Tier 3,Store
68,134090,5.8,2,3.1,10,7,7,0,105483,34284,10,9,1,4,3,3,3,4,6,5,6,Female,Tier 1,Store
73,114054,5.6,4,2.8,3,7,19,17,8206,86405,7,7,7,5,4,4,9,3,5,2,4,Other,Tier 3,Store
68,171516,7.2,11,3.7,6,10,2,7,52475,134426,5,5,1,6,7,6,9,9,7,2,2,Female,Tier 3,Store
23,232054,6.2,4,3.6,2,3,20,11,57824,19116,6,6,7,9,1,4,5,10,4,3,8,Male,Tier 1,Store
37,240151,3.9,12,2.7,9,3,0,18,100068,28749,1,9,1,6,7,10,9,3,6,8,6,Male,Tier 2,Store
41,202658,7.9,8,1.3,2,4,20,11,14712,93835,9,4,7,7,8,6,8,2,5,6,10,Female,Tier 2,Store
44,170861,7.2,10,1.7,10,5,49,1,93830,30185,10,1,3,10,9,7,2,3,3,8,5,Male,Tier 2,Online
55,147689,8.9,3,2.0,8,5,7,14,56946,147858,6,8,1,8,8,8,8,10,1,3,3,Other,Tier 2,Store
25,115834,7.5,2,0.8,10,5,1,10,73127,118659,2,4,6,3,7,7,1,4,7,10,10,Male,Tier 3,Store
18,149405,5.6,9,4.3,4,6,22,18,112920,88152,6,2,1,7,4,6,6,6,8,1,1,Female,Tier 1,Store
71,55002,5.6,12,1.3,4,1,40,0,92115,11775,3,4,3,1,5,7,3,4,1,1,4,Male,Tier 3,Online
66,209692,8.1,11,2.4,5,7,10,2,62478,110762,5,8,2,10,10,8,1,6,9,10,5,Male,Tier 2,Store
66,233760,4.5,4,1.3,1,4,15,0,104004,50086,3,8,5,9,3,2,5,1,2,7,8,Female,Tier 1,Store
41,235699,4.2,9,3.3,4,5,8,8,132825,135329,6,7,3,4,1,9,9,2,6,9,4,Male,Tier 3,Store
64,146583,6.4,6,3.8,6,8,48,13,92737,115485,1,4,4,4,2,7,8,10,6,9,2,Male,Tier 1,Store
24,127850,3.0,1,0.8,10,8,31,15,11104,123605,2,1,1,1,2,9,8,7,3,2,7,Female,Tier 1,Store
36,145011,6.7,14,3.4,2,5,46,2,47743,24648,10,6,7,8,8,1,6,4,10,4,2,Male,Tier 1,Hybrid
39,183922,6.9,11,0.9,3,3,38,8,57197,26404,1,2,5,9,6,6,7,2,3,8,5,Other,Tier 1,Hybrid
74,136548,5.5,3,2.0,4,10,35,16,85859,26045,3,9,3,5,7,9,10,3,4,1,2,Female,Tier 1,Online
72,228244,8.8,7,5.9,3,8,22,16,59997,12201,1,6,3,8,9,6,4,4,7,8,2,Female,Tier 3,Online
77,232125,8.3,9,2.9,9,2,46,3,52739,1686,10,8,5,4,3,10,10,6,2,8,5,Female,Tier 1,Online
52,46786,4.4,8,3.7,6,9,48,11,22952,126910,1,9,7,4,4,7,7,5,3,10,1,Male,Tier 1,Store
79,220428,7.3,12,2.9,5,6,29,13,130848,2266,4,7,5,2,8,5,7,5,4,5,6,Male,Tier 2,Online
47,51244,8.0,5,2.3,5,10,9,13,140599,48488,9,3,5,9,8,7,1,10,1,1,5,Female,Tier 3,Store
46,220786,6.2,12,1.7,2,4,30,13,61440,37879,8,5,4,10,6,6,4,6,10,4,4,Male,Tier 1,Store
39,82261,5.1,13,4.4,9,4,43,15,115458,57337,10,1,1,4,9,10,10,1,8,5,4,Male,Tier 2,Store
28,33477,3.8,8,5.0,2,3,25,8,38172,88487,7,7,6,7,4,8,6,9,10,5,3,Other,Tier 1,Store
37,192605,4.9,2,2.6,5,5,47,1,80149,118932,1,3,3,5,10,3,10,7,7,2,6,Other,Tier 2,Store
79,180541,3.8,3,4.1,7,6,38,4,58652,40934,2,4,3,6,3,10,4,8,9,7,4,Female,Tier 2,Store
46,23496,7.8,8,3.6,3,10,41,4,6687,137707,5,8,7,2,10,1,5,6,9,8,8,Female,Tier 1,Store
68,135522,5.5,9,2.3,8,3,29,17,92184,149955,4,5,6,9,6,9,8,3,1,5,2,Female,Tier 1,Store
58,158342,7.0,10,2.6,5,9,1,10,77675,96896,1,9,5,5,7,3,7,10,9,7,10,Female,Tier 2,Store
59,222080,8.5,8,1.9,10,8,28,8,71960,138303,6,7,6,8,1,10,8,2,4,8,10,Other,Tier 2,Store
51,35724,6.4,4,5.2,3,6,31,8,9685,48356,1,6,5,10,4,10,10,5,6,6,4,Male,Tier 3,Store
18,45416,8.4,13,3.6,3,5,43,11,6325,103163,10,9,5,6,1,3,7,1,10,4,6,Male,Tier 2,Store
48,50575,5.3,6,2.5,3,3,37,3,131570,20021,3,2,1,3,10,10,3,10,1,4,1,Male,Tier 2,Store
47,227262,6.8,11,1.9,3,3,20,2,117342,70182,10,6,2,5,6,4,6,9,5,6,9,Other,Tier 2,Store
65,91614,6.4,5,3.2,4,8,26,4,103253,87305,3,1,6,5,10,5,2,1,3,1,10,Male,Tier 3,Store
35,108566,4.6,12,0.8,10,6,23,6,65379,125849,1,2,4,1,4,8,2,9,1,1,9,Male,Tier 1,Store
72,219180,5.4,4,1.5,1,10,33,13,138311,41193,5,1,6,5,8,8,7,10,1,9,8,Male,Tier 1,Store
75,163480,8.8,9,2.2,3,6,22,4,42469,88320,8,8,6,7,10,8,4,9,5,9,6,Other,Tier 1,Store
34,142192,5.3,10,2.0,10,4,13,0,123076,104358,8,8,4,4,10,1,9,10,3,6,2,Male,Tier 1,Store
55,34359,2.7,3,2.2,10,3,38,15,43537,147060,1,2,3,3,2,10,10,8,7,3,10,Female,Tier 3,Store
31,154770,5.3,1,3.4,5,6,4,18,141471,12871,10,9,2,1,7,8,9,2,9,6,9,Male,Tier 1,Hybrid
40,216464,4.5,13,5.0,8,1,8,1,42097,97464,4,7,1,6,4,5,1,5,2,2,3,Male,Tier 3,Store
42,239135,6.9,7,3.4,8,5,44,17,42293,144911,2,1,4,3,4,3,2,7,7,3,2,Male,Tier 1,Store
32,185564,7.2,10,2.3,9,7,46,4,102703,147350,7,1,5,1,10,10,5,8,7,4,3,Female,Tier 2,Store
63,220853,6.7,8,3.8,9,1,36,10,9714,144047,6,2,5,5,6,5,2,4,8,6,7,Male,Tier 3,Store
73,58634,5.2,11,2.6,6,10,7,15,109355,51306,1,7,3,5,2,5,2,3,4,5,9,Female,Tier 1,Store
39,132255,6.1,13,0.1,10,4,6,8,133899,16059,2,1,4,10,6,1,5,7,5,7,5,Other,Tier 3,Store
20,57864,5.4,3,4.1,7,2,29,15,128179,145437,6,9,4,3,3,9,7,6,7,8,10,Female,Tier 3,Store
73,109482,3.1,3,1.0,4,1,11,2,93626,2832,8,8,4,1,1,5,2,9,6,4,3,Female,Tier 2,Store
72,52355,5.8,14,2.7,3,1,19,2,33508,54944,5,4,6,2,1,2,9,10,8,5,5,Male,Tier 3,Store
36,52690,11.3,6,1.5,3,7,28,19,30855,97042,1,2,3,6,7,2,2,3,4,3,8,Female,Tier 1,Store
74,183886,3.9,2,1.0,2,6,11,1,5186,137759,4,7,3,3,6,7,8,1,7,8,8,Other,Tier 1,Store
61,177717,2.3,6,1.9,8,7,19,12,143660,20504,6,9,3,10,9,9,5,2,7,10,10,Male,Tier 3,Online
51,230886,8.8,5,0.0,7,1,21,5,96054,120240,4,6,1,10,6,5,2,6,1,10,5,Male,Tier 2,Store
52,218811,6.9,14,1.6,8,10,45,13,40235,47411,4,1,7,4,2,4,3,4,10,1,3,Female,Tier 3,Store
67,71630,6.6,7,3.0,6,3,22,8,111155,48875,5,7,3,8,10,2,2,5,8,9,8,Female,Tier 3,Store
78,194243,5.3,9,3.0,10,7,47,17,22198,15983,2,2,4,10,6,4,8,8,9,6,4,Male,Tier 2,Online
18,36658,6.5,9,0.1,10,10,44,2,20801,116426,8,3,4,8,3,4,1,8,8,6,5,Male,Tier 2,Store
69,30797,6.1,1,3.8,5,10,25,11,148032,123078,2,4,1,4,3,9,1,9,3,1,1,Male,Tier 1,Store
38,73799,8.6,7,5.6,1,9,44,18,21557,15063,8,0,5,9,1,7,4,3,6,7,2,Male,Tier 3,Online
46,133301,7.8,3,4.7,8,6,46,4,92384,16523,9,7,4,3,1,8,5,4,8,2,5,Male,Tier 1,Online
23,244414,7.2,4,1.8,2,8,42,13,139474,26213,1,1,5,7,10,1,9,7,10,8,3,Male,Tier 3,Store
54,242566,4.6,2,1.6,1,9,27,7,39171,52678,4,5,3,8,10,7,10,8,9,5,8,Female,Tier 1,Store
18,67236,6.5,1,1.3,9,7,39,12,147316,7074,5,4,5,4,2,2,2,8,5,1,3,Male,Tier 3,Online
68,21265,4.8,10,4.9,8,9,8,7,48467,39529,3,9,6,4,1,8,8,5,4,4,6,Female,Tier 2,Store
18,140611,8.5,14,1.8,9,10,4,3,60981,149746,5,8,7,6,1,5,9,7,7,2,4,Female,Tier 3,Store
44,218206,4.6,3,1.6,5,4,1,15,44981,33074,4,1,6,4,3,4,8,2,7,4,5,Female,Tier 1,Store
38,246791,5.7,10,3.6,3,9,41,2,25319,96438,3,0,4,2,9,9,2,9,6,1,1,Other,Tier 3,Store
70,228750,3.8,9,4.0,8,9,27,4,140972,73742,10,2,1,3,6,5,2,9,1,8,5,Other,Tier 2,Store
33,199566,5.0,1,3.8,4,2,12,13,129383,109581,4,1,6,1,1,1,1,3,7,6,2,Female,Tier 2,Store
61,136754,5.0,3,1.1,1,9,14,14,136701,142025,5,3,2,8,1,5,2,9,2,2,3,Female,Tier 3,Store
76,198340,5.7,11,3.1,9,3,13,6,83444,2149,1,6,5,9,4,7,4,4,3,6,8,Female,Tier 2,Online
78,173070,4.2,5,4.4,4,7,42,0,43934,121365,9,4,5,1,6,10,5,9,7,9,6,Other,Tier 1,Store
71,106426,8.4,3,2.5,2,3,45,9,97278,17763,4,3,7,5,4,9,2,4,3,1,4,Other,Tier 2,Online
57,240486,5.6,4,2.9,10,5,38,7,136092,31925,4,0,2,6,3,5,2,8,7,3,4,Female,Tier 2,Store
43,207411,4.9,4,2.8,3,2,13,7,104500,26737,4,5,5,3,7,5,5,2,5,9,5,Male,Tier 3,Store
33,160378,7.5,1,2.1,6,10,2,8,77991,88795,2,7,5,2,6,3,4,2,2,5,9,Male,Tier 1,Store
45,210078,10.3,6,3.1,9,10,9,5,48842,31251,2,8,5,3,10,5,1,10,1,4,10,Female,Tier 3,Store
18,193417,5.2,11,3.7,6,3,37,14,45925,149755,1,4,3,4,1,5,5,10,7,3,1,Other,Tier 3,Store
53,157957,5.5,12,4.2,4,10,5,12,85446,23053,9,8,3,5,6,4,5,7,6,8,9,Female,Tier 2,Store
27,124681,4.5,7,2.4,1,4,19,8,121273,59015,3,0,5,8,8,6,3,9,5,1,1,Other,Tier 1,Store
60,58826,7.3,12,2.6,2,10,34,17,91843,9137,8,2,2,9,9,9,10,3,6,6,8,Male,Tier 3,Online
34,70597,7.9,7,1.8,7,6,47,19,126942,137115,10,9,5,9,7,3,2,2,6,2,2,Female,Tier 1,Store
74,153515,5.9,13,4.6,3,6,42,3,10459,108764,3,6,7,5,7,3,2,1,1,4,8,Male,Tier 3,Store
76,112375,5.1,6,1.9,2,3,19,19,30111,134022,4,5,5,1,9,10,5,10,10,10,8,Other,Tier 1,Store
40,32084,7.1,7,2.4,6,3,48,16,104064,93763,2,8,2,8,4,6,8,6,8,8,9,Female,Tier 2,Store
24,104447,7.5,14,2.6,4,9,43,12,30899,118745,1,4,4,7,9,5,6,3,1,3,9,Female,Tier 2,Store
61,19383,9.1,3,2.8,1,10,2,17,83594,3207,10,9,6,10,8,8,3,10,10,4,9,Male,Tier 1,Online
70,107313,4.8,5,0.6,9,2,3,7,68464,60207,9,6,3,7,9,8,7,5,3,10,7,Other,Tier 2,Store
24,49361,7.7,14,3.2,9,4,10,9,102626,100252,4,3,2,7,7,9,2,1,1,6,8,Female,Tier 1,Store
61,95294,6.2,14,3.1,5,5,40,16,138233,44988,2,9,1,10,10,10,5,8,2,7,3,Male,Tier 1,Store
32,76331,2.5,7,2.7,8,8,30,7,138756,17409,9,9,5,4,6,8,9,5,6,2,4,Other,Tier 2,Online
51,110057,9.0,10,3.0,6,8,28,18,69684,120865,5,6,5,1,1,5,7,7,5,3,7,Female,Tier 2,Store
63,166601,6.6,5,2.4,7,6,37,19,54735,79058,2,2,1,10,8,7,7,8,4,6,8,Female,Tier 1,Store
62,204646,7.2,14,0.6,6,2,19,11,95826,55101,6,1,4,8,9,8,7,7,10,6,10,Male,Tier 2,Store
21,234699,7.9,10,3.9,7,10,23,7,88799,59918,9,1,7,2,10,5,4,3,2,9,2,Other,Tier 2,Store
31,136685,7.2,2,0.6,3,10,22,18,138678,8608,9,0,2,3,2,3,5,9,6,1,9,Male,Tier 1,Hybrid
31,111917,4.1,6,1.4,3,1,21,19,145975,122605,2,9,6,7,8,8,2,2,9,6,9,Other,Tier 3,Store
33,246988,7.3,7,4.1,10,7,21,2,63978,75945,5,1,4,6,10,7,6,3,3,10,5,Male,Tier 3,Store
24,45932,7.0,11,0.7,3,10,40,7,46016,51775,3,2,6,2,1,9,2,10,7,9,5,Female,Tier 1,Store
49,16908,2.7,2,2.3,10,1,19,7,59707,73970,5,4,1,2,8,5,1,7,6,10,6,Other,Tier 3,Store
36,176430,9.3,10,4.9,6,3,45,11,112279,84635,9,5,5,1,2,7,5,2,2,10,2,Female,Tier 1,Store
19,45412,5.2,8,2.6,1,9,37,14,38741,136443,9,2,5,9,6,4,8,7,7,2,2,Female,Tier 1,Store
27,143319,8.0,5,0.7,9,6,47,0,144493,60516,1,8,1,2,3,1,8,5,8,7,3,Other,Tier 1,Store
67,98710,5.3,11,3.5,9,8,49,13,63031,127941,8,1,1,6,4,3,3,3,1,4,9,Other,Tier 1,Store
78,227104,4.9,8,3.1,4,9,40,0,64269,143694,3,3,6,5,4,10,8,10,10,7,5,Female,Tier 2,Store
34,17928,5.8,3,2.7,2,7,6,8,34856,141544,8,4,6,4,5,4,10,1,2,1,3,Male,Tier 1,Store
54,80158,10.2,2,0.0,7,8,23,12,119687,41922,8,0,1,4,1,9,10,10,6,4,1,Female,Tier 3,Store
29,176704,10.0,7,4.2,7,4,49,0,88829,59839,9,0,6,9,3,4,3,4,7,2,7,Other,Tier 1,Store
23,47309,4.9,5,4.8,6,5,43,5,82489,12158,10,3,4,4,6,8,5,9,6,1,2,Other,Tier 2,Online
39,24280,8.5,5,2.5,8,7,36,13,119761,21705,2,4,5,5,9,4,8,3,8,10,4,Other,Tier 3,Online
49,55449,6.0,13,1.6,3,9,45,6,100582,74620,3,8,6,1,8,7,9,7,4,6,5,Other,Tier 2,Store
58,233243,10.0,8,3.2,2,8,24,10,52470,30993,2,4,3,8,6,8,8,3,1,10,6,Male,Tier 2,Hybrid
37,41957,8.3,13,3.2,10,7,13,6,36641,80006,10,3,2,10,3,6,3,8,7,10,8,Female,Tier 1,Store
18,182967,6.6,9,3.3,1,4,28,16,140726,122727,7,2,5,3,1,10,2,9,9,9,9,Female,Tier 3,Store
71,85499,6.2,14,2.5,3,1,2,19,18755,70530,6,1,3,8,6,2,1,8,9,5,9,Male,Tier 3,Store
64,108057,7.2,8,3.2,8,1,38,6,67575,138683,10,9,1,7,4,9,6,7,8,3,5,Other,Tier 2,Store
70,244223,7.0,10,3.5,8,5,28,17,54555,64044,10,8,2,6,7,4,1,4,10,2,3,Female,Tier 2,Store
75,125065,3.8,2,5.8,7,7,15,15,92186,137903,4,1,7,5,2,6,9,5,10,6,9,Female,Tier 1,Store
23,167767,6.4,10,3.1,2,8,20,5,135300,18993,9,1,7,4,8,9,2,2,10,4,1,Female,Tier 2,Online
36,89893,4.7,11,2.7,3,7,21,1,16995,145270,1,7,5,1,8,1,10,7,9,10,4,Female,Tier 2,Store
35,209195,4.9,7,0.5,7,4,20,19,97296,120400,1,1,2,8,3,4,9,4,7,10,5,Other,Tier 2,Store
23,40176,8.2,11,0.6,8,7,21,1,83817,2849,9,8,6,6,6,4,10,10,1,2,2,Other,Tier 1,Online
62,164481,6.4,5,2.7,9,6,8,14,97725,122081,5,9,4,2,10,5,2,4,10,2,7,Other,Tier 3,Store
50,71967,5.1,14,2.4,6,8,22,5,41182,125530,5,0,7,3,9,4,10,9,9,1,3,Other,Tier 2,Store
40,15987,3.6,7,1.3,10,9,48,10,67260,137081,1,0,2,9,1,2,6,6,5,8,8,Male,Tier 1,Store
40,200534,4.4,3,1.2,3,1,8,7,54974,48300,2,3,5,6,3,9,4,2,3,2,6,Other,Tier 1,Store
43,213573,5.9,4,3.3,9,2,49,8,96052,106725,3,3,1,8,7,4,3,9,9,9,9,Other,Tier 2,Store
30,111854,9.4,7,1.7,5,8,45,8,92114,69706,8,8,7,1,4,10,10,5,8,4,10,Other,Tier 2,Store
24,41015,3.9,2,1.5,4,7,31,13,68740,97023,4,3,1,9,9,1,8,4,7,3,8,Other,Tier 3,Store
32,240799,6.6,2,1.1,9,7,35,12,105445,114588,1,6,2,2,5,10,9,5,1,10,3,Other,Tier 1,Store
61,127350,6.8,1,1.4,10,3,46,14,7347,16184,8,5,7,7,3,7,1,6,9,9,8,Other,Tier 2,Online
44,81404,8.4,1,2.0,2,7,35,13,109143,106544,1,4,6,8,5,2,8,9,7,8,10,Male,Tier 1,Store
43,131751,6.2,12,2.5,10,4,4,15,20997,128503,2,7,5,6,1,9,2,6,3,10,6,Male,Tier 2,Store
50,143807,6.8,1,2.8,4,10,25,15,130543,51909,8,3,7,9,4,3,2,1,5,1,10,Female,Tier 2,Store
32,196353,8.4,6,2.0,6,10,3,18,63117,14352,8,7,1,5,9,9,7,2,8,1,10,Female,Tier 3,Online
53,183218,4.4,13,0.2,6,2,23,12,95499,71474,10,2,2,6,5,2,7,5,6,7,5,Female,Tier 1,Store
62,63231,7.6,5,1.0,10,1,40,11,144148,56440,1,8,7,5,3,6,3,10,6,9,5,Male,Tier 2,Store
72,175104,3.2,10,1.8,5,8,42,8,19533,140545,2,1,5,9,6,9,1,4,5,7,8,Female,Tier 1,Store
44,43305,6.1,8,3.8,10,5,13,3,141584,123267,8,0,1,7,10,9,3,2,5,2,9,Female,Tier 1,Store
74,69306,5.5,5,2.4,7,10,26,7,36683,133747,4,4,7,9,5,3,8,10,2,9,9,Male,Tier 2,Store
22,234248,4.6,1,3.1,5,4,11,11,113037,132011,10,1,4,3,6,10,3,2,1,8,7,Male,Tier 3,Store
78,136139,7.9,12,4.3,6,9,17,0,35228,54027,9,3,7,3,2,1,8,6,7,8,7,Female,Tier 3,Store
19,33318,8.1,8,2.3,1,5,43,11,62338,14915,3,8,3,3,6,7,6,8,5,4,9,Other,Tier 2,Hybrid
